SKU,Retailer,Store,Region,Beginning Inventory,Ending Inventory,Reorder Point,Lead Time (days)
SKU-CL-00181,Walmart,WMT-03-008,West,338,192,50,5
SKU-CL-00181,Walmart,WMT-02-013,South,835,660,75,5
SKU-CL-00181,Walmart,WMT-01-006,Midwest,448,333,61,3
SKU-CL-00181,Walmart,WMT-02-010,South,375,136,128,7
SKU-CL-00181,Walmart,WMT-03-006,West,932,802,136,8
SKU-CL-00181,Walmart,WMT-01-002,Midwest,84,165,83,11
SKU-CL-00181,Walmart,WMT-02-008,South,176,0,34,14
SKU-CL-00181,Walmart,WMT-02-014,South,358,226,47,10
SKU-CL-00181,Walmart,WMT-03-001,West,235,207,162,7
SKU-CL-00181,Walmart,WMT-02-002,South,771,802,82,10
SKU-CL-00181,Walmart,WMT-02-001,South,468,359,158,9
SKU-CL-00181,Walmart,WMT-01-011,Midwest,326,54,115,11
SKU-CL-00181,Walmart,WMT-03-004,West,503,426,98,3
SKU-CL-00181,Walmart,WMT-01-010,Midwest,443,484,134,7
SKU-CL-00181,Walmart,WMT-01-008,Midwest,747,685,48,3
SKU-CL-00181,Walmart,WMT-04-002,Northeast,897,625,55,9
SKU-CL-00181,Walmart,WMT-01-004,Midwest,419,218,166,6
SKU-CL-00181,Walmart,WMT-03-011,West,336,473,72,11
SKU-CL-00181,Sam's Club,SAM-01-009,Midwest,602,524,105,11
SKU-CL-00181,Sam's Club,SAM-03-005,West,251,365,26,14
SKU-CL-00181,Sam's Club,SAM-02-001,South,233,91,46,5
SKU-CL-00181,Sam's Club,SAM-01-007,Midwest,536,347,74,4
SKU-CL-00181,Sam's Club,SAM-01-008,Midwest,133,289,135,7
SKU-CL-00181,Sam's Club,SAM-01-002,Midwest,192,389,85,13
SKU-CL-00181,Sam's Club,SAM-01-001,Midwest,444,232,160,10
SKU-CL-00181,Sam's Club,SAM-01-010,Midwest,478,209,88,3
SKU-CL-00181,Sam's Club,SAM-01-003,Midwest,494,496,123,5
SKU-CL-00181,Sam's Club,SAM-01-005,Midwest,438,179,143,5
SKU-CL-00181,Sam's Club,SAM-01-006,Midwest,412,391,86,12
SKU-CL-00181,Sam's Club,SAM-02-005,South,815,621,117,11
SKU-CL-00181,Sam's Club,SAM-02-003,South,235,202,158,14
SKU-CL-00181,Sam's Club,SAM-02-006,South,384,575,37,8
SKU-CL-00181,Sam's Club,SAM-02-002,South,784,974,69,12
SKU-CL-00181,Sam's Club,SAM-02-008,South,116,0,106,11
SKU-CL-00181,Sam's Club,SAM-01-004,Midwest,865,968,133,6
SKU-CL-00181,Sam's Club,SAM-02-009,South,420,482,28,8
SKU-CL-00181,Sam's Club,SAM-03-006,West,461,448,23,14
SKU-CL-00181,Sam's Club,SAM-03-003,West,818,819,71,13
SKU-CL-00181,Costco,COST-01-004,Midwest,533,553,72,9
SKU-CL-00181,Costco,COST-03-006,West,873,961,93,8
SKU-CL-00181,Costco,COST-01-003,Midwest,419,513,60,3
SKU-CL-00181,Costco,COST-03-002,West,896,719,168,8
SKU-CL-00181,Costco,COST-02-003,South,414,583,167,14
SKU-CL-00181,Costco,COST-03-004,West,476,231,21,13
SKU-CL-00181,Costco,COST-02-005,South,411,445,99,4
SKU-CL-00181,Costco,COST-01-006,Midwest,464,432,75,8
SKU-CL-00181,Costco,COST-03-003,West,616,551,150,10
SKU-CL-00181,Costco,COST-02-006,South,310,110,96,4
SKU-CL-00181,Costco,COST-02-004,South,397,429,116,8
SKU-CL-00181,Costco,COST-03-001,West,594,386,46,12
SKU-CL-00181,Costco,COST-01-002,Midwest,398,598,141,8
SKU-CL-00181,Costco,COST-01-001,Midwest,230,227,155,14
SKU-CL-00181,Costco,COST-02-002,South,457,366,58,11
SKU-PF-00182,Walmart,WMT-01-009,Midwest,287,90,128,10
SKU-PF-00182,Walmart,WMT-03-001,West,249,242,41,7
SKU-PF-00182,Walmart,WMT-03-004,West,690,584,135,11
SKU-PF-00182,Walmart,WMT-03-008,West,465,655,147,14
SKU-PF-00182,Walmart,WMT-03-005,West,869,1030,44,12
SKU-PF-00182,Walmart,WMT-01-015,Midwest,124,89,31,14
SKU-PF-00182,Walmart,WMT-02-004,South,549,539,64,4
SKU-PF-00182,Walmart,WMT-02-011,South,233,313,90,4
SKU-PF-00182,Walmart,WMT-02-013,South,316,182,165,3
SKU-PF-00182,Walmart,WMT-02-006,South,774,748,95,12
SKU-PF-00182,Walmart,WMT-03-002,West,865,1031,57,3
SKU-PF-00182,Walmart,WMT-03-003,West,235,129,157,9
SKU-PF-00182,Walmart,WMT-02-009,South,432,153,104,8
SKU-PF-00182,Walmart,WMT-02-010,South,583,547,155,7
SKU-PF-00182,Walmart,WMT-02-001,South,382,348,54,13
SKU-PF-00182,Walmart,WMT-02-002,South,292,263,35,8
SKU-PF-00182,Walmart,WMT-03-015,West,721,648,68,13
SKU-PF-00182,Walmart,WMT-04-002,Northeast,914,726,146,5
SKU-PF-00182,Walmart,WMT-03-007,West,101,142,107,7
SKU-PF-00182,Walmart,WMT-03-012,West,221,412,69,3
SKU-PF-00182,Walmart,WMT-02-012,South,570,631,61,14
SKU-PF-00182,Walmart,WMT-02-007,South,101,79,37,7
SKU-PF-00182,Walmart,WMT-01-012,Midwest,133,284,96,13
SKU-PF-00182,Walmart,WMT-03-009,West,94,11,25,13
SKU-PF-00182,Walmart,WMT-02-003,South,700,806,44,4
SKU-PF-00182,Walmart,WMT-01-006,Midwest,98,288,153,6
SKU-PF-00182,Walmart,WMT-02-015,South,391,173,31,14
SKU-PF-00182,Walmart,WMT-03-006,West,881,834,74,10
SKU-PF-00182,Walmart,WMT-01-014,Midwest,357,166,164,7
SKU-PF-00182,Walmart,WMT-03-011,West,109,0,98,5
SKU-PF-00182,Sam's Club,SAM-01-009,Midwest,845,630,87,11
SKU-PF-00182,Sam's Club,SAM-03-007,West,227,273,52,5
SKU-PF-00182,Sam's Club,SAM-01-001,Midwest,351,417,105,4
SKU-PF-00182,Sam's Club,SAM-02-004,South,662,771,83,4
SKU-PF-00182,Sam's Club,SAM-01-008,Midwest,745,680,51,3
SKU-PF-00182,Sam's Club,SAM-02-007,South,457,234,51,5
SKU-PF-00182,Sam's Club,SAM-02-010,South,389,227,74,6
SKU-PF-00182,Sam's Club,SAM-02-003,South,799,839,147,8
SKU-PF-00182,Sam's Club,SAM-01-005,Midwest,400,254,24,6
SKU-PF-00182,Sam's Club,SAM-03-001,West,624,466,134,14
SKU-PF-00182,Sam's Club,SAM-01-003,Midwest,919,819,94,9
SKU-PF-00182,Sam's Club,SAM-03-002,West,491,423,127,4
SKU-PF-00182,Sam's Club,SAM-01-007,Midwest,511,579,136,6
SKU-PF-00182,Sam's Club,SAM-01-002,Midwest,135,0,76,4
SKU-PF-00182,Sam's Club,SAM-02-001,South,458,630,75,5
SKU-PF-00182,Sam's Club,SAM-03-003,West,519,428,41,13
SKU-PF-00182,Sam's Club,SAM-01-004,Midwest,430,195,30,12
SKU-PF-00182,Sam's Club,SAM-02-002,South,876,878,150,14
SKU-PF-00182,Sam's Club,SAM-03-005,West,623,612,43,12
SKU-PF-00182,Sam's Club,SAM-02-005,South,599,501,92,11
SKU-PF-00182,Costco,COST-02-001,South,294,461,73,11
SKU-PF-00182,Costco,COST-01-005,Midwest,482,369,108,5
SKU-PF-00182,Costco,COST-02-004,South,324,320,52,5
SKU-PF-00182,Costco,COST-02-006,South,172,219,137,4
SKU-PF-00182,Costco,COST-01-002,Midwest,495,247,139,5
SKU-PF-00182,Costco,COST-03-002,West,549,585,93,7
SKU-PF-00182,Costco,COST-02-003,South,131,239,104,14
SKU-PF-00182,Costco,COST-03-001,West,58,0,81,4
SKU-PF-00182,Costco,COST-03-005,West,66,0,92,7
SKU-PF-00182,Costco,COST-02-002,South,629,827,41,14
SKU-PF-00182,Costco,COST-01-001,Midwest,850,962,130,10
SKU-PF-00182,Costco,COST-01-004,Midwest,765,548,20,5
SKU-PF-00182,Costco,COST-01-003,Midwest,576,482,75,9
SKU-PF-00182,Costco,COST-03-003,West,267,269,38,8
SKU-PF-00182,Costco,COST-03-006,West,883,1064,140,12
SKU-CL-00183,Walmart,WMT-03-009,West,180,136,76,5
SKU-CL-00183,Walmart,WMT-03-015,West,272,140,121,10
SKU-CL-00183,Walmart,WMT-03-014,West,614,713,125,13
SKU-CL-00183,Walmart,WMT-02-010,South,129,0,53,14
SKU-CL-00183,Walmart,WMT-01-001,Midwest,616,521,36,12
SKU-CL-00183,Walmart,WMT-03-003,West,151,44,101,12
SKU-CL-00183,Walmart,WMT-01-009,Midwest,881,767,155,5
SKU-CL-00183,Walmart,WMT-02-011,South,434,471,30,3
SKU-CL-00183,Walmart,WMT-02-001,South,406,565,128,5
SKU-CL-00183,Walmart,WMT-01-012,Midwest,244,272,160,3
SKU-CL-00183,Walmart,WMT-01-004,Midwest,438,444,34,14
SKU-CL-00183,Walmart,WMT-02-009,South,618,744,75,3
SKU-CL-00183,Walmart,WMT-01-008,Midwest,300,461,119,12
SKU-CL-00183,Walmart,WMT-02-003,South,938,1011,104,14
SKU-CL-00183,Walmart,WMT-03-012,West,109,0,88,6
SKU-CL-00183,Walmart,WMT-03-008,West,559,588,99,4
SKU-CL-00183,Walmart,WMT-01-013,Midwest,141,223,149,10
SKU-CL-00183,Walmart,WMT-02-015,South,871,934,141,4
SKU-CL-00183,Walmart,WMT-03-002,West,868,1024,76,12
SKU-CL-00183,Walmart,WMT-01-005,Midwest,692,677,117,12
SKU-CL-00183,Walmart,WMT-01-007,Midwest,545,433,53,11
SKU-CL-00183,Walmart,WMT-02-012,South,641,558,140,10
SKU-CL-00183,Walmart,WMT-02-013,South,533,625,23,13
SKU-CL-00183,Walmart,WMT-01-003,Midwest,561,597,131,10
SKU-CL-00183,Walmart,WMT-01-015,Midwest,543,377,27,7
SKU-CL-00183,Walmart,WMT-03-005,West,758,807,166,9
SKU-CL-00183,Walmart,WMT-02-004,South,864,705,74,4
SKU-CL-00183,Walmart,WMT-03-006,West,836,701,147,10
SKU-CL-00183,Walmart,WMT-03-001,West,91,6,131,7
SKU-CL-00183,Walmart,WMT-02-007,South,694,682,75,8
SKU-CL-00183,Costco,COST-03-006,West,157,0,25,5
SKU-CL-00183,Costco,COST-02-002,South,484,431,103,11
SKU-CL-00183,Costco,COST-02-001,South,629,474,156,7
SKU-CL-00183,Costco,COST-03-005,West,757,878,92,10
SKU-CL-00183,Costco,COST-02-006,South,764,569,57,7
SKU-CL-00183,Costco,COST-02-003,South,817,984,107,3
SKU-CL-00183,Costco,COST-01-004,Midwest,66,24,46,10
SKU-CL-00183,Costco,COST-03-003,West,303,254,85,9
SKU-CL-00183,Costco,COST-03-002,West,294,272,51,3
SKU-CL-00183,Costco,COST-01-003,Midwest,462,495,142,5
SKU-CL-00183,Costco,COST-02-004,South,286,183,163,6
SKU-CL-00183,Costco,COST-01-001,Midwest,726,905,29,14
SKU-CL-00183,Costco,COST-02-005,South,501,501,27,5
SKU-CL-00183,Costco,COST-03-001,West,174,0,104,10
SKU-CL-00183,Costco,COST-03-004,West,502,238,70,5
SKU-BC-00184,Walmart,WMT-04-001,Northeast,398,490,28,14
SKU-BC-00184,Walmart,WMT-03-001,West,492,593,167,14
SKU-BC-00184,Walmart,WMT-01-014,Midwest,919,950,86,13
SKU-BC-00184,Walmart,WMT-03-003,West,866,859,73,14
SKU-BC-00184,Walmart,WMT-03-014,West,494,597,97,3
SKU-BC-00184,Walmart,WMT-04-003,Northeast,388,357,124,6
SKU-BC-00184,Walmart,WMT-02-004,South,459,401,136,12
SKU-BC-00184,Walmart,WMT-03-011,West,879,857,56,3
SKU-BC-00184,Walmart,WMT-02-003,South,355,88,71,9
SKU-BC-00184,Walmart,WMT-02-014,South,628,723,55,14
SKU-BC-00184,Walmart,WMT-03-006,West,432,363,107,8
SKU-BC-00184,Walmart,WMT-02-007,South,300,496,60,4
SKU-BC-00184,Walmart,WMT-03-010,West,450,414,40,6
SKU-BC-00184,Walmart,WMT-02-001,South,788,574,170,3
SKU-BC-00184,Walmart,WMT-02-010,South,934,807,131,7
SKU-BC-00184,Walmart,WMT-03-009,West,327,94,79,13
SKU-BC-00184,Walmart,WMT-01-013,Midwest,771,552,154,5
SKU-BC-00184,Walmart,WMT-01-012,Midwest,288,94,125,13
SKU-BC-00184,Walmart,WMT-03-008,West,674,658,138,6
SKU-BC-00184,Walmart,WMT-01-006,Midwest,822,608,108,4
SKU-BC-00184,Walmart,WMT-01-004,Midwest,601,692,127,4
SKU-BC-00184,Walmart,WMT-01-010,Midwest,870,678,116,3
SKU-BC-00184,Walmart,WMT-02-012,South,110,94,139,9
SKU-BC-00184,Walmart,WMT-02-013,South,872,1071,101,3
SKU-BC-00184,Walmart,WMT-02-011,South,894,912,31,14
SKU-BC-00184,Walmart,WMT-02-006,South,695,497,47,12
SKU-BC-00184,Walmart,WMT-02-005,South,411,275,129,13
SKU-BC-00184,Walmart,WMT-03-004,West,85,0,23,10
SKU-BC-00184,Walmart,WMT-01-008,Midwest,625,456,131,10
SKU-BC-00184,Walmart,WMT-02-009,South,227,65,124,6
SKU-BC-00184,Sam's Club,SAM-01-010,Midwest,84,152,134,9
SKU-BC-00184,Sam's Club,SAM-03-005,West,387,454,39,6
SKU-BC-00184,Sam's Club,SAM-02-005,South,458,620,143,14
SKU-BC-00184,Sam's Club,SAM-02-003,South,483,489,140,5
SKU-BC-00184,Sam's Club,SAM-02-007,South,203,169,137,3
SKU-BC-00184,Sam's Club,SAM-03-004,West,476,445,161,4
SKU-BC-00184,Sam's Club,SAM-03-008,West,495,449,138,12
SKU-BC-00184,Sam's Club,SAM-02-008,South,385,322,111,9
SKU-BC-00184,Sam's Club,SAM-01-005,Midwest,863,725,158,9
SKU-BC-00184,Sam's Club,SAM-02-006,South,186,95,141,3
SKU-BC-00184,Sam's Club,SAM-02-004,South,914,1044,91,9
SKU-BC-00184,Sam's Club,SAM-03-001,West,217,257,77,11
SKU-BC-00184,Sam's Club,SAM-03-007,West,374,185,157,6
SKU-BC-00184,Sam's Club,SAM-03-006,West,776,956,90,14
SKU-BC-00184,Sam's Club,SAM-01-002,Midwest,436,160,38,8
SKU-BC-00184,Sam's Club,SAM-01-007,Midwest,895,899,131,12
SKU-BC-00184,Sam's Club,SAM-03-002,West,479,660,20,11
SKU-BC-00184,Sam's Club,SAM-02-002,South,416,315,69,10
SKU-BC-00184,Sam's Club,SAM-02-010,South,525,609,24,5
SKU-BC-00184,Sam's Club,SAM-01-001,Midwest,544,499,121,10
SKU-BC-00184,Costco,COST-03-005,West,129,51,22,13
SKU-BC-00184,Costco,COST-03-002,West,790,808,127,3
SKU-BC-00184,Costco,COST-03-006,West,192,278,130,12
SKU-BC-00184,Costco,COST-01-002,Midwest,155,249,140,8
SKU-BC-00184,Costco,COST-03-001,West,741,527,74,12
SKU-BC-00184,Costco,COST-03-003,West,854,673,64,12
SKU-BC-00184,Costco,COST-02-002,South,108,236,62,12
SKU-BC-00184,Costco,COST-01-001,Midwest,90,216,37,9
SKU-BC-00184,Costco,COST-01-006,Midwest,509,394,142,12
SKU-BC-00184,Costco,COST-02-005,South,188,0,30,6
SKU-BC-00184,Costco,COST-02-003,South,786,519,124,5
SKU-BC-00184,Costco,COST-03-004,West,728,668,111,14
SKU-BC-00184,Costco,COST-01-003,Midwest,786,858,23,10
SKU-BC-00184,Costco,COST-02-001,South,639,513,45,11
SKU-BC-00184,Costco,COST-01-005,Midwest,446,406,103,7
SKU-BC-00185,Walmart,WMT-02-011,South,441,367,27,8
SKU-BC-00185,Walmart,WMT-01-013,Midwest,203,263,154,3
SKU-BC-00185,Walmart,WMT-03-006,West,782,506,121,10
SKU-BC-00185,Walmart,WMT-02-001,South,126,248,57,13
SKU-BC-00185,Walmart,WMT-03-008,West,288,243,82,6
SKU-BC-00185,Walmart,WMT-02-003,South,415,580,57,10
SKU-BC-00185,Walmart,WMT-01-006,Midwest,684,683,46,3
SKU-BC-00185,Walmart,WMT-03-015,West,858,966,35,10
SKU-BC-00185,Walmart,WMT-02-010,South,288,249,169,7
SKU-BC-00185,Walmart,WMT-02-015,South,469,229,87,6
SKU-BC-00185,Walmart,WMT-03-010,West,96,0,108,4
SKU-BC-00185,Walmart,WMT-02-009,South,538,448,136,3
SKU-BC-00185,Walmart,WMT-03-001,West,782,843,112,6
SKU-BC-00185,Walmart,WMT-03-014,West,151,83,165,12
SKU-BC-00185,Walmart,WMT-02-005,South,440,313,131,5
SKU-BC-00185,Walmart,WMT-01-007,Midwest,675,451,138,5
SKU-BC-00185,Walmart,WMT-01-010,Midwest,760,483,34,5
SKU-BC-00185,Walmart,WMT-04-002,Northeast,539,659,156,6
SKU-BC-00185,Walmart,WMT-03-002,West,613,440,39,4
SKU-BC-00185,Walmart,WMT-03-011,West,347,452,120,9
SKU-BC-00185,Walmart,WMT-03-007,West,122,215,93,6
SKU-BC-00185,Walmart,WMT-02-013,South,374,219,133,10
SKU-BC-00185,Walmart,WMT-02-008,South,317,117,41,9
SKU-BC-00185,Walmart,WMT-03-009,West,751,627,63,3
SKU-BC-00185,Walmart,WMT-04-001,Northeast,199,368,117,14
SKU-BC-00185,Walmart,WMT-01-005,Midwest,612,612,37,7
SKU-BC-00185,Walmart,WMT-03-003,West,122,321,119,7
SKU-BC-00185,Walmart,WMT-03-012,West,914,1071,128,9
SKU-BC-00185,Walmart,WMT-03-004,West,561,644,109,3
SKU-BC-00185,Walmart,WMT-01-011,Midwest,348,99,111,14
SKU-BC-00185,Sam's Club,SAM-03-002,West,212,66,47,6
SKU-BC-00185,Sam's Club,SAM-02-007,South,714,733,65,7
SKU-BC-00185,Sam's Club,SAM-02-010,South,85,0,127,8
SKU-BC-00185,Sam's Club,SAM-01-005,Midwest,548,453,33,10
SKU-BC-00185,Sam's Club,SAM-03-001,West,841,824,36,7
SKU-BC-00185,Sam's Club,SAM-03-007,West,807,1005,167,11
SKU-BC-00185,Sam's Club,SAM-02-005,South,896,808,80,3
SKU-BC-00185,Sam's Club,SAM-01-006,Midwest,641,381,98,14
SKU-BC-00185,Sam's Club,SAM-03-006,West,555,320,96,3
SKU-BC-00185,Sam's Club,SAM-01-007,Midwest,423,596,26,14
SKU-BC-00185,Sam's Club,SAM-02-009,South,936,816,119,9
SKU-BC-00185,Sam's Club,SAM-02-008,South,161,47,30,3
SKU-BC-00185,Sam's Club,SAM-02-006,South,187,149,131,4
SKU-BC-00185,Sam's Club,SAM-01-003,Midwest,831,888,25,12
SKU-BC-00185,Sam's Club,SAM-01-004,Midwest,287,211,80,9
SKU-BC-00185,Sam's Club,SAM-03-005,West,334,388,168,14
SKU-BC-00185,Sam's Club,SAM-01-002,Midwest,439,386,159,12
SKU-BC-00185,Sam's Club,SAM-02-002,South,114,148,131,9
SKU-BC-00185,Sam's Club,SAM-01-010,Midwest,292,262,162,6
SKU-BC-00185,Sam's Club,SAM-01-009,Midwest,414,566,140,12
SKU-BC-00185,Costco,COST-03-005,West,160,21,27,4
SKU-BC-00185,Costco,COST-01-003,Midwest,417,279,144,8
SKU-BC-00185,Costco,COST-02-006,South,127,320,71,9
SKU-BC-00185,Costco,COST-02-003,South,560,658,57,3
SKU-BC-00185,Costco,COST-01-005,Midwest,567,614,37,8
SKU-BC-00185,Costco,COST-03-001,West,335,144,112,4
SKU-BC-00185,Costco,COST-02-001,South,401,300,112,8
SKU-BC-00185,Costco,COST-03-003,West,624,735,138,7
SKU-BC-00185,Costco,COST-03-002,West,862,613,169,10
SKU-BC-00185,Costco,COST-02-004,South,547,553,98,14
SKU-BC-00185,Costco,COST-02-005,South,318,401,139,6
SKU-BC-00185,Costco,COST-01-006,Midwest,229,165,118,9
SKU-BC-00185,Costco,COST-01-004,Midwest,596,320,152,6
SKU-BC-00185,Costco,COST-01-002,Midwest,883,940,159,14
SKU-BC-00185,Costco,COST-02-002,South,467,506,111,4
SKU-PC-00186,Walmart,WMT-02-015,South,238,104,100,6
SKU-PC-00186,Walmart,WMT-02-002,South,773,554,148,6
SKU-PC-00186,Walmart,WMT-03-004,West,74,0,153,11
SKU-PC-00186,Walmart,WMT-01-009,Midwest,695,844,86,7
SKU-PC-00186,Walmart,WMT-01-002,Midwest,324,334,109,4
SKU-PC-00186,Walmart,WMT-01-008,Midwest,54,158,43,11
SKU-PC-00186,Walmart,WMT-01-001,Midwest,387,180,36,7
SKU-PC-00186,Walmart,WMT-02-008,South,400,154,49,14
SKU-PC-00186,Walmart,WMT-02-014,South,769,761,30,11
SKU-PC-00186,Walmart,WMT-02-003,South,626,514,75,11
SKU-PC-00186,Walmart,WMT-01-006,Midwest,557,366,120,14
SKU-PC-00186,Walmart,WMT-04-003,Northeast,121,300,145,14
SKU-PC-00186,Walmart,WMT-03-002,West,868,983,119,11
SKU-PC-00186,Walmart,WMT-02-009,South,389,109,64,10
SKU-PC-00186,Walmart,WMT-01-004,Midwest,663,395,21,3
SKU-PC-00186,Walmart,WMT-01-007,Midwest,121,59,97,8
SKU-PC-00186,Walmart,WMT-02-013,South,809,869,164,6
SKU-PC-00186,Walmart,WMT-02-007,South,740,725,87,3
SKU-PC-00186,Walmart,WMT-02-011,South,460,227,90,3
SKU-PC-00186,Walmart,WMT-02-005,South,128,309,157,6
SKU-PC-00186,Walmart,WMT-01-011,Midwest,281,223,68,14
SKU-PC-00186,Walmart,WMT-03-006,West,606,769,150,9
SKU-PC-00186,Walmart,WMT-03-014,West,929,896,82,6
SKU-PC-00186,Walmart,WMT-01-014,Midwest,902,744,153,4
SKU-PC-00186,Walmart,WMT-02-001,South,119,0,43,3
SKU-PC-00186,Walmart,WMT-01-010,Midwest,69,0,47,7
SKU-PC-00186,Walmart,WMT-03-011,West,259,80,46,12
SKU-PC-00186,Walmart,WMT-03-005,West,612,775,68,10
SKU-PC-00186,Walmart,WMT-02-006,South,388,381,25,14
SKU-PC-00186,Walmart,WMT-03-008,West,632,634,111,14
SKU-PC-00186,Sam's Club,SAM-01-010,Midwest,725,580,155,4
SKU-PC-00186,Sam's Club,SAM-02-007,South,512,490,87,5
SKU-PC-00186,Sam's Club,SAM-01-001,Midwest,419,335,63,13
SKU-PC-00186,Sam's Club,SAM-03-005,West,630,829,68,13
SKU-PC-00186,Sam's Club,SAM-01-007,Midwest,90,0,151,6
SKU-PC-00186,Sam's Club,SAM-01-005,Midwest,868,843,141,13
SKU-PC-00186,Sam's Club,SAM-02-010,South,140,14,38,5
SKU-PC-00186,Sam's Club,SAM-01-003,Midwest,456,529,28,14
SKU-PC-00186,Sam's Club,SAM-03-002,West,922,950,74,12
SKU-PC-00186,Sam's Club,SAM-02-004,South,261,326,164,10
SKU-PC-00186,Sam's Club,SAM-02-003,South,54,123,165,7
SKU-PC-00186,Sam's Club,SAM-02-006,South,585,431,95,10
SKU-PC-00186,Sam's Club,SAM-01-002,Midwest,243,346,30,11
SKU-PC-00186,Sam's Club,SAM-02-009,South,151,0,170,4
SKU-PC-00186,Sam's Club,SAM-03-004,West,84,241,165,11
SKU-PC-00186,Sam's Club,SAM-02-008,South,203,254,74,9
SKU-PC-00186,Sam's Club,SAM-02-002,South,213,264,52,13
SKU-PC-00186,Sam's Club,SAM-03-001,West,501,671,60,11
SKU-PC-00186,Sam's Club,SAM-03-006,West,798,697,60,14
SKU-PC-00186,Sam's Club,SAM-01-004,Midwest,302,69,52,4
SKU-PC-00187,Walmart,WMT-01-008,Midwest,436,591,79,10
SKU-PC-00187,Walmart,WMT-01-010,Midwest,55,191,124,13
SKU-PC-00187,Walmart,WMT-02-001,South,404,471,51,4
SKU-PC-00187,Walmart,WMT-03-007,West,308,250,131,13
SKU-PC-00187,Walmart,WMT-01-001,Midwest,218,269,52,9
SKU-PC-00187,Walmart,WMT-02-012,South,677,615,114,7
SKU-PC-00187,Walmart,WMT-02-008,South,566,703,113,10
SKU-PC-00187,Walmart,WMT-03-011,West,585,357,22,10
SKU-PC-00187,Walmart,WMT-01-009,Midwest,124,0,23,3
SKU-PC-00187,Walmart,WMT-01-003,Midwest,679,489,117,3
SKU-PC-00187,Walmart,WMT-02-011,South,91,0,140,8
SKU-PC-00187,Walmart,WMT-02-004,South,554,715,38,7
SKU-PC-00187,Walmart,WMT-03-014,West,940,1109,31,8
SKU-PC-00187,Walmart,WMT-02-015,South,298,206,116,6
SKU-PC-00187,Walmart,WMT-02-007,South,250,199,92,14
SKU-PC-00187,Walmart,WMT-03-005,West,615,782,106,6
SKU-PC-00187,Walmart,WMT-03-009,West,919,724,42,4
SKU-PC-00187,Walmart,WMT-04-003,Northeast,826,553,52,13
SKU-PC-00187,Walmart,WMT-02-013,South,635,406,74,3
SKU-PC-00187,Walmart,WMT-02-002,South,946,974,128,14
SKU-PC-00187,Walmart,WMT-01-002,Midwest,512,680,77,7
SKU-PC-00187,Walmart,WMT-02-005,South,214,359,77,5
SKU-PC-00187,Walmart,WMT-01-007,Midwest,376,266,25,8
SKU-PC-00187,Walmart,WMT-03-004,West,545,333,146,8
SKU-PC-00187,Walmart,WMT-01-006,Midwest,407,135,157,9
SKU-PC-00187,Walmart,WMT-02-010,South,482,299,65,11
SKU-PC-00187,Walmart,WMT-01-013,Midwest,223,241,134,13
SKU-PC-00187,Walmart,WMT-04-001,Northeast,465,260,70,14
SKU-PC-00187,Walmart,WMT-02-014,South,835,634,97,8
SKU-PC-00187,Walmart,WMT-01-005,Midwest,868,718,111,9
SKU-PC-00187,Sam's Club,SAM-02-006,South,815,758,64,8
SKU-PC-00187,Sam's Club,SAM-01-003,Midwest,897,975,132,4
SKU-PC-00187,Sam's Club,SAM-01-009,Midwest,883,805,31,5
SKU-PC-00187,Sam's Club,SAM-02-005,South,669,443,42,5
SKU-PC-00187,Sam's Club,SAM-02-009,South,860,685,123,3
SKU-PC-00187,Sam's Club,SAM-01-007,Midwest,148,218,35,5
SKU-PC-00187,Sam's Club,SAM-01-010,Midwest,896,904,126,11
SKU-PC-00187,Sam's Club,SAM-02-008,South,171,233,63,8
SKU-PC-00187,Sam's Club,SAM-03-008,West,849,588,63,12
SKU-PC-00187,Sam's Club,SAM-03-007,West,852,970,153,6
SKU-PC-00187,Sam's Club,SAM-03-005,West,326,464,120,12
SKU-PC-00187,Sam's Club,SAM-01-008,Midwest,280,12,104,7
SKU-PC-00187,Sam's Club,SAM-01-002,Midwest,378,520,84,3
SKU-PC-00187,Sam's Club,SAM-03-003,West,563,753,32,4
SKU-PC-00187,Sam's Club,SAM-02-002,South,460,621,133,7
SKU-PC-00187,Sam's Club,SAM-03-006,West,167,162,48,3
SKU-PC-00187,Sam's Club,SAM-01-004,Midwest,211,385,63,8
SKU-PC-00187,Sam's Club,SAM-02-007,South,279,66,160,13
SKU-PC-00187,Sam's Club,SAM-02-004,South,465,396,170,4
SKU-PC-00187,Sam's Club,SAM-01-005,Midwest,530,280,111,10
SKU-PC-00187,Costco,COST-03-005,West,865,975,117,6
SKU-PC-00187,Costco,COST-02-005,South,168,316,97,12
SKU-PC-00187,Costco,COST-03-004,West,512,323,70,3
SKU-PC-00187,Costco,COST-01-005,Midwest,214,9,54,13
SKU-PC-00187,Costco,COST-02-006,South,346,308,90,14
SKU-PC-00187,Costco,COST-02-001,South,74,107,20,11
SKU-PC-00187,Costco,COST-01-001,Midwest,559,649,164,4
SKU-PC-00187,Costco,COST-03-003,West,511,287,55,13
SKU-PC-00187,Costco,COST-01-004,Midwest,364,393,101,4
SKU-PC-00187,Costco,COST-02-004,South,593,369,59,11
SKU-PC-00187,Costco,COST-01-006,Midwest,576,559,90,5
SKU-PC-00187,Costco,COST-02-002,South,749,525,80,14
SKU-PC-00187,Costco,COST-03-006,West,220,101,131,12
SKU-PC-00187,Costco,COST-02-003,South,75,0,124,14
SKU-PC-00187,Costco,COST-03-002,West,301,87,32,12
